Source,Target,artistName,trackName,msPlayed,endTime
Rock Argentino,6. Sábado,Los Visitantes,Playas Oscuras,241067,2026-02-28 11:42:00
Urbano Latino,6. Sábado,Bad Bunny,Otro Atardecer,244444,2026-02-28 11:52:00
Rock Argentino,6. Sábado,Las Pelotas,Bombachitas Rosas,170372,2026-02-28 11:55:00
Indie Rock,6. Sábado,Usted Señalemelo,Mañana,205366,2026-02-28 12:06:00
Indie Rock,6. Sábado,Marina Fages,El Límite,248007,2026-02-28 12:10:00
Indie Rock,6. Sábado,Mac DeMarco,Blue Boy,126224,2026-02-28 12:12:00
Indie Rock,6. Sábado,Usted Señalemelo,F.T,250538,2026-02-28 12:25:00
Indie Pop,6. Sábado,Los Mundos Posibles,La Ciudad Mas Austral del Mundo,165095,2026-02-28 12:41:00
Indie Rock,6. Sábado,Usted Señalemelo,"Puedo Morir, Puedo Caer",246600,2026-02-28 12:50:00
Urbano Latino,6. Sábado,Bad Bunny,Neverita,173119,2026-02-28 12:53:00
Indie Rock,6. Sábado,Valle de Muñecas,Gotas en la Frente,244387,2026-02-28 12:57:00
Indie Rock,6. Sábado,Mora y los Metegoles,Vestida para Morir,153800,2026-02-28 13:03:00
Indie Pop,6. Sábado,Los Mundos Posibles,La Guerra del Japón,170326,2026-02-28 13:17:00
Rock Argentino,6. Sábado,Palo Pandolfo,La Idea,179679,2026-02-28 13:20:00
Indie Folk,6. Sábado,Phoebe Bridgers,Motion Sickness,229760,2026-02-28 13:24:00
Indie Folk,6. Sábado,Juana Aguirre,Configuraciones Onduladas,130471,2026-02-28 13:35:00
Urbano Latino,7. Domingo,Bad Bunny,NUEVAYoL - Live,8576,2026-03-01 15:02:00
Rock Argentino,7. Domingo,Las Pelotas,Cuándo Podrás Amar,6896,2026-03-01 15:07:00
Indie Rock,7. Domingo,boygenius,$20,200093,2026-03-01 15:15:00
Urbano Latino,7. Domingo,Bad Bunny,Otro Atardecer,244444,2026-03-01 15:19:00
Rock Argentino,7. Domingo,Los Visitantes,Playas Oscuras,44852,2026-03-01 15:34:00
Indie Folk,7. Domingo,Onda Vaga,Mambeado,25901,2026-03-01 15:46:00
Indie Folk,7. Domingo,Buendia,Desde Dentro,266240,2026-03-01 15:51:00
Indie Folk,7. Domingo,San Pedro Bonfim,Débil como una piedra,139896,2026-03-01 15:56:00
Indie Folk,7. Domingo,Onda Vaga,Rendición,56586,2026-03-01 15:57:00
Indie Pop,7. Domingo,Axel Fiks,Mili,14136,2026-03-01 15:59:00
Indie Folk,7. Domingo,Juana Aguirre,Configuraciones Onduladas,130471,2026-03-01 15:59:00
Rock Argentino,7. Domingo,Charly García,Transatlántico Art Deco,3251,2026-03-01 16:00:00
Indie Folk,7. Domingo,Juana Aguirre,lo_divino,201920,2026-03-01 16:09:00
Indie Folk,7. Domingo,Juana Aguirre,lo_divino,2313,2026-03-01 16:10:00
Indie Folk,7. Domingo,Buendia,Desde Dentro,264004,2026-03-01 17:27:00
Indie Pop,7. Domingo,Jósean Log,Chachachá,1048,2026-03-01 17:34:00
Indie Folk,7. Domingo,San Pedro Bonfim,Corazón de guagua,191321,2026-03-01 17:34:00
Indie Folk,7. Domingo,Onda Vaga,Revolución,939,2026-03-01 17:35:00
Indie Folk,7. Domingo,San Pedro Bonfim,Débil como una piedra,647,2026-03-01 17:35:00
Indie Folk,7. Domingo,Onda Vaga,Mambeado,2264,2026-03-01 17:35:00
Indie Pop,7. Domingo,Astro,Maestro Distorsión,231248,2026-03-01 17:43:00
Indie Folk,7. Domingo,Buendia,Desde Dentro,266240,2026-03-01 18:03:00
Indie Folk,7. Domingo,Onda Vaga,Mambeado,220695,2026-03-01 18:07:00
Indie Pop,7. Domingo,Jósean Log,Chachachá,215986,2026-03-01 18:10:00
Indie Rock,7. Domingo,Arcade Fire,The Lightning I,15801,2026-03-01 18:18:00
Indie Pop,7. Domingo,Lucas Martí,La Memoria de un Beso,10290,2026-03-01 18:28:00
Indie Rock,7. Domingo,Usted Señalemelo,Nuevo Comienzo,186202,2026-03-01 18:31:00
Indie Folk,7. Domingo,Phoebe Bridgers,Motion Sickness,1012,2026-03-01 18:35:00
Rock Argentino,7. Domingo,Los Piojos,Murguita,212040,2026-03-01 18:38:00
Indie Rock,7. Domingo,Santiago Motorizado,No Recuerdo Nada,1653,2026-03-01 18:49:00
Rock Argentino,7. Domingo,Babasonicos,Gratis,22681,2026-03-01 18:49:00
Indie Folk,7. Domingo,Román Martino,Vecina,975,2026-03-01 18:49:00
Indie Folk,7. Domingo,Juana Aguirre,Configuraciones Onduladas,1270,2026-03-01 18:49:00
Rock Argentino,7. Domingo,Las Pelotas,Cuándo Podrás Amar,4854,2026-03-01 18:55:00
Rock Argentino,7. Domingo,Charly García,Kurosawa,179154,2026-03-01 18:55:00
Rock Argentino,7. Domingo,Luis Alberto Spinetta,Vamos al Bosque,2875,2026-03-01 18:55:00
Rock Argentino,7. Domingo,Pescado Rabioso,Dulce 3 Nocturno,1000,2026-03-01 18:55:00
Rock Argentino,7. Domingo,Pescado Rabioso,Como el Viento Voy a Ver,1520,2026-03-01 18:55:00
Rock Argentino,7. Domingo,Charly García,Parte de la Religión,3672,2026-03-01 18:55:00
Indie Pop,7. Domingo,Los Mundos Posibles,La Guerra del Japón,1197,2026-03-01 18:56:00
Indie Pop,7. Domingo,Los Mundos Posibles,La Guerra del Japón,42303,2026-03-01 19:00:00
Rock Argentino,7. Domingo,Luis Alberto Spinetta,Vamos al Bosque,252920,2026-03-01 19:00:00
Indie Pop,7. Domingo,Axel Fiks,Mili,448,2026-03-01 19:00:00
Indie Folk,7. Domingo,Feli Colina,AVENIDO,282,2026-03-01 19:00:00
Rock Argentino,7. Domingo,Serú Girán,Perro Andaluz - 2019 Remasterizado,296648,2026-03-01 19:09:00
Rock Argentino,7. Domingo,Serú Girán,Mientras Miro Las Nuevas Olas - En Vivo,9950,2026-03-01 19:14:00
Indie Rock,7. Domingo,Usted Señalemelo,Mañana,199712,2026-03-01 20:02:00
Rock Argentino,1. Lunes,Babasonicos,Anubis,8502,2026-03-02 14:30:00
Urbano Latino,2. Martes,Bad Bunny,NUEVAYoL - Live,2720,2026-03-03 12:41:00
Urbano Latino,2. Martes,Bad Bunny,Die With a Smile - Live,2701,2026-03-03 12:42:00
Indie Folk,2. Martes,Phoebe Bridgers,Motion Sickness,229760,2026-03-03 12:46:00
Rock Argentino,2. Martes,Luis Alberto Spinetta,Sinfín,157487,2026-03-03 12:48:00
Indie Folk,2. Martes,Juana Aguirre,lo_divino,85600,2026-03-03 12:50:00
Urbano Latino,2. Martes,Bad Bunny,El Apagón - Live,2722,2026-03-03 14:04:00
Rock Argentino,2. Martes,Charly García,Peluca Telefónica,284,2026-03-03 14:04:00
Urbano Latino,2. Martes,Bad Bunny,El Apagón - Live,2646,2026-03-03 14:30:00
Rock Argentino,2. Martes,Charly García,Peluca Telefónica,2352,2026-03-03 14:30:00
Urbano Latino,2. Martes,Bad Bunny,Die With a Smile - Live,7252,2026-03-03 14:37:00
Urbano Latino,2. Martes,Bad Bunny,Die With a Smile - Live,372,2026-03-03 14:38:00
Urbano Latino,2. Martes,Bad Bunny,Die With a Smile - Live,60,2026-03-03 14:38:00
Urbano Latino,2. Martes,Bad Bunny,Die With a Smile - Live,0,2026-03-03 14:38:00
Indie Rock,2. Martes,Valle de Muñecas,Gotas en la Frente,1121,2026-03-03 14:57:00
Rock Argentino,2. Martes,Palo Pandolfo,La Idea,1355,2026-03-03 14:57:00
Indie Pop,2. Martes,Los Mundos Posibles,La Ciudad Mas Austral del Mundo,2029,2026-03-03 14:57:00
Indie Folk,2. Martes,Phoebe Bridgers,Motion Sickness,15122,2026-03-03 15:01:00
Indie Rock,2. Martes,boygenius,$20,200093,2026-03-03 15:04:00
Indie Pop,2. Martes,Los Mundos Posibles,La Guerra del Japón,1364,2026-03-03 15:04:00
Indie Rock,2. Martes,Marina Fages,El Límite,248007,2026-03-03 15:09:00
Indie Rock,2. Martes,Usted Señalemelo,"Puedo Morir, Puedo Caer",246600,2026-03-03 15:13:00
Rock Argentino,2. Martes,Charly García,Víctima,10144,2026-03-03 15:17:00
Indie Rock,2. Martes,Usted Señalemelo,Laser 420,260133,2026-03-03 15:22:00
Indie Pop,2. Martes,Cupido,El Tiempo Es Oro,241246,2026-03-03 15:26:00
Rock Argentino,2. Martes,Charly García,La Gente Es la Misma,18707,2026-03-03 15:27:00
Indie Rock,2. Martes,Rosario Bléfari,Ningún Mensaje,26509,2026-03-03 15:36:00
Indie Folk,2. Martes,The Lumineers,Sick In The Head,29083,2026-03-03 15:37:00
Indie Folk,2. Martes,The Lumineers,Patience,8094,2026-03-03 15:38:00
Indie Folk,2. Martes,The Lumineers,Patience,97051,2026-03-03 15:38:00
Rock Argentino,2. Martes,Serú Girán,Perro Andaluz - 2019 Remasterizado,8392,2026-03-03 15:39:00
Indie Rock,2. Martes,Rosario Bléfari,Reservado,18211,2026-03-03 15:45:00
Rock Argentino,2. Martes,Charly García,La Ruta del Tentempié,853,2026-03-03 15:45:00
Urbano Latino,2. Martes,Bad Bunny,Die With a Smile - Live,958,2026-03-03 19:41:00
Urbano Latino,2. Martes,Bad Bunny,Die With a Smile - Live,3533,2026-03-03 20:00:00
Urbano Latino,2. Martes,Bad Bunny,Die With a Smile - Live,53717,2026-03-03 20:01:00
Urbano Latino,2. Martes,Bad Bunny,Party - Live,0,2026-03-03 20:32:00
Urbano Latino,2. Martes,Bad Bunny,Party - Live,289,2026-03-03 20:32:00
Urbano Latino,3. Miércoles,Bad Bunny,Party - Live,5661,2026-03-04 01:23:00
Urbano Latino,3. Miércoles,Bad Bunny,Die With a Smile - Live,2169,2026-03-04 21:21:00
Urbano Latino,3. Miércoles,Bad Bunny,Party - Live,794,2026-03-04 21:21:00
Urbano Latino,4. Jueves,Bad Bunny,Die With a Smile - Live,2126,2026-03-05 14:57:00
Rock Argentino,4. Jueves,Gustavo Cerati,Alma,277093,2026-03-05 15:14:00
Indie Folk,4. Jueves,San Pedro Bonfim,Corazón de guagua,191321,2026-03-05 15:22:00
Indie Folk,4. Jueves,Onda Vaga,Revolución,919,2026-03-05 15:25:00
Indie Pop,4. Jueves,Astro,Maestro Distorsión,650,2026-03-05 15:25:00
Indie Folk,4. Jueves,San Pedro Bonfim,Débil como una piedra,139896,2026-03-05 15:28:00
Indie Pop,5. Viernes,Luca Bocci,Paraíso Corazón,43339,2026-03-06 14:22:00
Rock Argentino,7. Domingo,Marilina Bertoldi,EL GORDO,196319,2026-03-08 14:25:00
Indie Folk,7. Domingo,Juana Aguirre,Configuraciones Onduladas,130471,2026-03-08 19:14:00
Indie Rock,7. Domingo,Vampire Weekend,A-Punk,26585,2026-03-08 19:15:00
Indie Rock,7. Domingo,Sticky Fingers,How To Fly,202187,2026-03-08 19:18:00
Indie Rock,7. Domingo,Sticky Fingers,Australia Street,219027,2026-03-08 19:22:00
Indie Rock,7. Domingo,Sticky Fingers,Cyclone (The Village Sessions),25573,2026-03-08 19:22:00
Indie Rock,7. Domingo,Sticky Fingers,These Girls,17340,2026-03-08 19:26:00
Indie Rock,7. Domingo,Sticky Fingers,Gold Snafu,218903,2026-03-08 19:26:00
Indie Rock,7. Domingo,Sticky Fingers,Just For You,42554,2026-03-08 19:29:00
Indie Rock,7. Domingo,Sticky Fingers,Feast Your Eyes,152845,2026-03-08 19:29:00
Indie Folk,7. Domingo,Onda Vaga,Mambeado,220695,2026-03-08 19:56:00
Indie Folk,7. Domingo,San Pedro Bonfim,Corazón de guagua,0,2026-03-08 19:56:00
Rock Argentino,7. Domingo,Luis Alberto Spinetta,Será Que La Canción Llegó Hasta El Sol,14377,2026-03-08 19:59:00
Rock Argentino,7. Domingo,Charly García,Bancate Ese Defecto,0,2026-03-08 20:03:00
Rock Argentino,7. Domingo,Charly García,Bancate Ese Defecto,0,2026-03-08 20:11:00
Indie Rock,7. Domingo,Sophia Chablau e Uma Enorme Perda de Tempo,As coisas que não te ensinam na faculdade de filosofia,0,2026-03-08 20:12:00
Indie Pop,7. Domingo,Srta. Trueno Negro,Fusilada,1254,2026-03-08 20:16:00
Indie Rock,7. Domingo,Mac DeMarco,Chamber Of Reflection,0,2026-03-08 20:16:00
Rock Argentino,7. Domingo,Charly García,Locomotion,10291,2026-03-08 20:16:00
Indie Rock,7. Domingo,Wilco,Hot Sun,0,2026-03-08 20:17:00
Indie Folk,7. Domingo,Kings of Convenience,Misread,0,2026-03-08 20:17:00
Urbano Latino,7. Domingo,Bad Bunny,NUEVAYoL,1495,2026-03-08 20:21:00
Indie Rock,7. Domingo,Santiago Motorizado,Google Maps,0,2026-03-08 20:21:00
Rock Argentino,7. Domingo,Babasonicos,Curtis,0,2026-03-08 20:21:00
Rock Argentino,7. Domingo,Charly García,Superhéroes,0,2026-03-08 20:21:00
Rock Argentino,7. Domingo,Sui Generis,Estación,0,2026-03-08 20:21:00
Indie Pop,7. Domingo,Srta. Trueno Negro,La Cura,784,2026-03-08 20:21:00
Rock Argentino,7. Domingo,Palo Pandolfo,Tu Amor,3903,2026-03-08 20:21:00
Indie Folk,7. Domingo,The Lumineers,Patience,2749,2026-03-08 20:21:00
Rock Argentino,7. Domingo,Fito Paez,Cable A Tierra,0,2026-03-08 20:21:00
Rock Argentino,7. Domingo,Marilina Bertoldi,Sexo Con Modelos,0,2026-03-08 20:21:00
Rock Argentino,7. Domingo,Marilina Bertoldi,Fumar de día,0,2026-03-08 20:21:00
Rock Argentino,7. Domingo,Babasonicos,Las Demás,0,2026-03-08 20:22:00
Indie Pop,7. Domingo,Lucas Martí,El murgón,2584,2026-03-08 20:29:00
Indie Folk,7. Domingo,The Lumineers,Sick In The Head,151467,2026-03-08 20:31:00
Indie Folk,3. Miércoles,Perro Segovia,Awita de Coco,52840,2026-03-11 21:36:00
Rock Argentino,4. Jueves,Charly García,Zocacola,5141,2026-03-12 17:08:00
Rock Argentino,4. Jueves,Gustavo Cerati,A Merced,34516,2026-03-12 17:30:00
Indie Pop,4. Jueves,Astro,Maestro Distorsión,112165,2026-03-12 17:36:00
Indie Pop,7. Domingo,Axel Fiks,Hacedora,5319,2026-03-15 16:42:00
Indie Rock,1. Lunes,Sticky Fingers,Feast Your Eyes,153637,2026-03-16 18:06:00
Indie Pop,1. Lunes,Srta. Trueno Negro,Si Supiese Escribir,38008,2026-03-16 18:12:00
Rock Argentino,2. Martes,Charly García,No Soy Un Extraño,74194,2026-03-17 10:21:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,Goo Goo Ga Ga,1341,2026-03-17 19:10:00
Indie Rock,2. Martes,Sticky Fingers,Feast Your Eyes,3435,2026-03-17 20:59:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,Goo Goo Ga Ga,0,2026-03-17 20:59:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,Goo Goo Ga Ga,0,2026-03-17 21:00:00
Indie Rock,2. Martes,Sticky Fingers,Feast Your Eyes,150462,2026-03-17 21:03:00
Indie Pop,2. Martes,Ainda,Maremagnum,52268,2026-03-17 21:04:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,Goo Goo Ga Ga,0,2026-03-17 21:04:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,Goo Goo Ga Ga,0,2026-03-17 21:09:00
Rock Argentino,2. Martes,Las Pelotas,Cuándo Podrás Amar,4095,2026-03-17 21:10:00
Urbano Latino,2. Martes,Bad Bunny,NUEVAYoL,2661,2026-03-17 21:17:00
Indie Rock,2. Martes,Rosario Bléfari,Ningún Mensaje,6425,2026-03-17 21:17:00
Indie Folk,2. Martes,Juana Aguirre,lo_divino,138450,2026-03-17 21:24:00
Indie Folk,2. Martes,Juana Aguirre,Configuraciones Onduladas,130471,2026-03-17 21:30:00
Indie Pop,2. Martes,Lucas Martí,La Memoria de un Beso,39373,2026-03-17 21:39:00
Indie Pop,2. Martes,Srta. Trueno Negro,La Cura,549,2026-03-17 21:39:00
Indie Pop,2. Martes,Srta. Trueno Negro,La Cura,192821,2026-03-17 21:42:00
Indie Pop,2. Martes,Srta. Trueno Negro,Si Supiese Escribir,170027,2026-03-17 21:45:00
Indie Pop,2. Martes,Srta. Trueno Negro,Fusilada,191787,2026-03-17 21:48:00
Rock Argentino,2. Martes,Pescado Rabioso,Dulce 3 Nocturno,304827,2026-03-17 21:58:00
Indie Folk,2. Martes,Phoebe Bridgers,Motion Sickness,229760,2026-03-17 22:07:00
Indie Rock,3. Miércoles,Rosario Bléfari,Viento Helado,317,2026-03-18 11:18:00
Urbano Latino,3. Miércoles,CA7RIEL & Paco Amoroso,Goo Goo Ga Ga,0,2026-03-18 20:09:00
Urbano Latino,3. Miércoles,CA7RIEL & Paco Amoroso,Goo Goo Ga Ga,0,2026-03-18 22:55:00
Rock Argentino,3. Miércoles,Serú Girán,Desarma Y Sangra,57109,2026-03-18 23:07:00
Indie Folk,4. Jueves,Esmeralda Escalante,Volcán,357,2026-03-19 11:32:00
Urbano Latino,4. Jueves,CA7RIEL & Paco Amoroso,Goo Goo Ga Ga,221,2026-03-19 20:38:00
Urbano Latino,4. Jueves,CA7RIEL & Paco Amoroso,Goo Goo Ga Ga,0,2026-03-19 20:38:00
Urbano Latino,4. Jueves,CA7RIEL & Paco Amoroso,Goo Goo Ga Ga,0,2026-03-19 20:43:00
Indie Rock,4. Jueves,Suarez,Un Rayo de Sol,248634,2026-03-19 22:03:00
Indie Pop,4. Jueves,Axel Fiks,Mili,180427,2026-03-19 22:19:00
Indie Rock,4. Jueves,Las Ligas Menores,Accidente,145240,2026-03-19 23:24:00
Indie Rock,6. Sábado,Ya Cualquier Cosa,Querido Nonis,393,2026-03-21 11:28:00
Indie Rock,6. Sábado,Ya Cualquier Cosa,Querido Nonis,202967,2026-03-21 11:57:00
Rock Argentino,6. Sábado,Fito Paez,D.L.G.,5066,2026-03-21 11:57:00
Indie Rock,6. Sábado,Usted Señalemelo,"Puedo Morir, Puedo Caer",223735,2026-03-21 12:16:00
Urbano Latino,6. Sábado,CA7RIEL & Paco Amoroso,Nada Nuevo,223,2026-03-21 15:01:00
Indie Pop,6. Sábado,MGMT,Time to Pretend,261000,2026-03-21 15:24:00
Indie Rock,6. Sábado,El Mató a un Policía Motorizado,Doctora Muerte,146467,2026-03-21 15:32:00
Indie Rock,6. Sábado,Mac DeMarco,Salad Days,145893,2026-03-21 15:39:00
Indie Pop,6. Sábado,The Magic Numbers,Forever Lost,257006,2026-03-21 15:48:00
Urbano Latino,6. Sábado,Dillom,Reiki y yoga,193701,2026-03-21 15:52:00
Indie Pop,6. Sábado,Astro,Colombo,225613,2026-03-21 16:02:00
Rock Argentino,6. Sábado,Babasonicos,La Izquierda de la Noche,220795,2026-03-21 16:05:00
Indie Pop,6. Sábado,Los Mundos Posibles,La Guerra del Japón,170326,2026-03-21 16:25:00
Indie Rock,6. Sábado,Usted Señalemelo,Laser 420,260133,2026-03-21 16:30:00
Indie Pop,6. Sábado,LOUTA,AYER TE VI (feat. Zoe Gotusso),209133,2026-03-21 16:38:00
Indie Rock,6. Sábado,Mora y los Metegoles,Todo Lo Que,194087,2026-03-21 16:44:00
Indie Rock,6. Sábado,Mac DeMarco,Moonlight on the River,422613,2026-03-21 16:51:00
Indie Rock,6. Sábado,boygenius,$20,200093,2026-03-21 16:58:00
Indie Pop,6. Sábado,Axel Fiks,Ojitos de Md,137053,2026-03-21 17:00:00
Indie Pop,6. Sábado,Luca Bocci,Paraíso Corazón,360533,2026-03-21 17:11:00
Indie Rock,6. Sábado,Sticky Fingers,Feast Your Eyes,153637,2026-03-21 17:23:00
Urbano Latino,6. Sábado,Bad Bunny,VOY A LLeVARTE PA PR,156365,2026-03-21 17:26:00
Indie Folk,6. Sábado,Phoebe Bridgers,Motion Sickness,229760,2026-03-21 17:36:00
Indie Pop,6. Sábado,Le Mans,Un Rayo De Sol,195787,2026-03-21 17:47:00
Indie Rock,6. Sábado,Suarez,Un Rayo de Sol,294307,2026-03-21 17:52:00
Rock Argentino,6. Sábado,Las Pelotas,Cuándo Podrás Amar,191800,2026-03-21 22:08:00
Indie Folk,6. Sábado,Juana Aguirre,lo_divino,201920,2026-03-21 22:23:00
Rock Argentino,6. Sábado,Serú Girán,A Los Jóvenes De Ayer - Remastered 2012,569453,2026-03-21 22:35:00
Indie Folk,6. Sábado,Juana Aguirre,Configuraciones Onduladas,130471,2026-03-21 22:44:00
Indie Pop,6. Sábado,Lucas Martí,La Memoria de un Beso,182812,2026-03-21 23:01:00
Indie Folk,6. Sábado,San Pedro Bonfim,Débil como una piedra,139896,2026-03-21 23:03:00
Indie Pop,6. Sábado,Astro,Maestro Distorsión,234987,2026-03-21 23:07:00
Indie Pop,6. Sábado,Astro,Colombo,205428,2026-03-21 23:10:00
Urbano Latino,6. Sábado,CA7RIEL & Paco Amoroso,RE FORRO,8902,2026-03-21 23:15:00
Indie Pop,6. Sábado,Lykke Li,I Follow Rivers - The Magician Remix,279636,2026-03-21 23:29:00
Indie Pop,6. Sábado,Srta. Trueno Negro,La Cura,192821,2026-03-21 23:36:00
Indie Pop,6. Sábado,Srta. Trueno Negro,Si Supiese Escribir,170027,2026-03-21 23:39:00
Indie Pop,6. Sábado,Srta. Trueno Negro,Fusilada,191787,2026-03-21 23:43:00
Indie Rock,7. Domingo,El Mató a un Policía Motorizado,Terrorismo en la Copa del Mundo,242880,2026-03-22 00:07:00
Indie Rock,7. Domingo,El Mató a un Policía Motorizado,Doctora Muerte,146467,2026-03-22 00:09:00
Rock Argentino,7. Domingo,Las Pelotas,Capitán América,188000,2026-03-22 00:17:00
Indie Rock,7. Domingo,El Mató a un Policía Motorizado,Chica de Oro,233587,2026-03-22 00:21:00
Rock Argentino,7. Domingo,Las Pelotas,Cuándo Podrás Amar,191800,2026-03-22 00:39:00
Rock Argentino,7. Domingo,Las Pelotas,Cuándo Podrás Amar,191643,2026-03-22 00:46:00
Rock Argentino,7. Domingo,Las Pelotas,Cuándo Podrás Amar,58050,2026-03-22 00:49:00
Urbano Latino,7. Domingo,CA7RIEL & Paco Amoroso,Himno del Mediocre,775,2026-03-22 11:37:00
Urbano Latino,7. Domingo,CA7RIEL & Paco Amoroso,Himno del Mediocre,1072,2026-03-22 11:37:00
Urbano Latino,7. Domingo,CA7RIEL & Paco Amoroso,Himno del Mediocre,0,2026-03-22 11:37:00
Indie Rock,7. Domingo,Sticky Fingers,Feast Your Eyes,1641,2026-03-22 11:47:00
Urbano Latino,7. Domingo,Bad Bunny,VOY A LLeVARTE PA PR,1434,2026-03-22 11:47:00
Indie Folk,7. Domingo,Phoebe Bridgers,Motion Sickness,229760,2026-03-22 11:51:00
Indie Pop,7. Domingo,Srta. Trueno Negro,La Cura,192821,2026-03-22 11:59:00
Indie Pop,7. Domingo,Srta. Trueno Negro,Si Supiese Escribir,170027,2026-03-22 12:02:00
Indie Pop,7. Domingo,Srta. Trueno Negro,Fusilada,66987,2026-03-22 12:03:00
Indie Rock,7. Domingo,Viva Elastico,Yo Te Quiero Más,155688,2026-03-22 12:26:00
Urbano Latino,7. Domingo,CA7RIEL & Paco Amoroso,Nada Nuevo,878,2026-03-22 18:56:00
Urbano Latino,7. Domingo,CA7RIEL & Paco Amoroso,Himno del Mediocre,0,2026-03-22 18:56:00
Rock Argentino,7. Domingo,Soda Stereo,Pasos - MTV Unplugged,2276,2026-03-22 19:01:00
Indie Rock,7. Domingo,Fonso,Salir del Confort,6446,2026-03-22 19:01:00
Rock Argentino,7. Domingo,Serú Girán,Salir De La Melancolía,125733,2026-03-22 19:01:00
Rock Argentino,7. Domingo,Charly García,Bancate Ese Defecto,236975,2026-03-22 19:15:00
Rock Argentino,7. Domingo,Charly García,Bancate Ese Defecto,58085,2026-03-22 19:43:00
Indie Rock,7. Domingo,El Mató a un Policía Motorizado,Mi Próximo Movimiento,267760,2026-03-22 19:48:00
Rock Argentino,7. Domingo,Charly García,Parte de la Religión,162955,2026-03-22 20:12:00
Rock Argentino,7. Domingo,Charly García,Parte de la Religión,23663,2026-03-22 20:33:00
Urbano Latino,1. Lunes,CA7RIEL & Paco Amoroso,Nada Nuevo,0,2026-03-23 13:37:00
Indie Pop,2. Martes,Isla de Caras,Idiota,1278,2026-03-24 11:10:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,Nada Nuevo,0,2026-03-24 18:13:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,No Me Sirve Más,0,2026-03-24 21:52:00
Indie Rock,2. Martes,Suarez,Un Rayo de Sol,155,2026-03-24 22:35:00
Indie Folk,2. Martes,Phoebe Bridgers,Motion Sickness,122169,2026-03-24 22:58:00
Rock Argentino,3. Miércoles,Palo Pandolfo,Tu Amor,559,2026-03-25 11:23:00
Indie Folk,4. Jueves,Lola Parda,Alturas Confusas,37,2026-03-26 11:20:00
Urbano Latino,4. Jueves,CA7RIEL & Paco Amoroso,No Me Sirve Más,0,2026-03-26 22:27:00
Indie Rock,4. Jueves,Marina Fages,Tregua,208752,2026-03-26 22:31:00
Indie Rock,4. Jueves,Marina Fages,Gracias a Vos,126700,2026-03-26 22:36:00
Rock Argentino,5. Viernes,Charly García,Reloj de Plastilina,17854,2026-03-27 15:09:00
Rock Argentino,6. Sábado,Charly García,Canción De Dos Por Tres,3915,2026-03-28 11:10:00
Indie Rock,6. Sábado,Las Ligas Menores,Crecer,32267,2026-03-28 11:56:00
Rock Argentino,6. Sábado,Charly García,Reloj de Plastilina,281933,2026-03-28 12:00:00
Indie Pop,6. Sábado,Astro,Maestro Distorsión,47527,2026-03-28 12:01:00
Rock Argentino,6. Sábado,Fito Paez,Solo La La La,1499,2026-03-28 12:19:00
Indie Pop,6. Sábado,Ainda,ROMPECABEZAS,1347,2026-03-28 12:19:00
Indie Pop,6. Sábado,FLORIAN,TKM,958,2026-03-28 12:19:00
Indie Pop,6. Sábado,doppel gangs,tesORO,133335,2026-03-28 12:25:00
Indie Pop,6. Sábado,doppel gangs,tesORO,14565,2026-03-28 12:26:00
Indie Pop,6. Sábado,Lucas Martí,La Memoria de un Beso,31797,2026-03-28 12:32:00
Rock Argentino,6. Sábado,Las Pelotas,Cuándo Podrás Amar,191800,2026-03-28 12:35:00
Rock Argentino,6. Sábado,Fito Paez,D.L.G.,273467,2026-03-28 12:40:00
Rock Argentino,6. Sábado,Patricio Rey y sus Redonditos de Ricota,Rock para el Negro Atila,240107,2026-03-28 12:44:00
Indie Pop,6. Sábado,Axel Fiks,Fellinesca,55468,2026-03-28 12:45:00
Rock Argentino,6. Sábado,Patricio Rey y sus Redonditos de Ricota,Queso Ruso,10712,2026-03-28 12:46:00
